season,year,week,weekly_rate,year_week,region_network,American Indian/Alaska Native,Asian/Pacific Islander,Black,Hispanic/Latino,White,0-4 yr,12-17 yr,18-29 yr,18-49 yr,30-39 yr,40-49 yr,5-11  yr,5-17 yr,50-64 yr,65+ yr,65-74 yr,75-84 yr,85+,< 18,>= 18,Female,Male
2016-17,2017,1,1.8,201701,MarylandEIP,0,4.9,5.9,0.5,3,4.5,2.1,0.2,0.5,0.5,1,1.1,1.6,4.1,21.2,7.3,23.8,74.8,2.4,5,5.2,3.5
2016-17,2017,2,1.2,201702,MarylandEIP,1.3,0,0,3.4,2.8,3.9,1,0.5,0.4,0,0.7,0,0.5,1.2,14.9,5.7,20.1,47.9,1.4,3.7,2.3,4
2016-17,2017,3,2.7,201703,MarylandEIP,0,2.3,0,1.8,3.3,0,0,0,0.5,0.8,0.8,0,0,2.7,13,8.8,18.4,19.5,0,3.7,1.9,4.1
2016-17,2017,4,3.9,201704,MarylandEIP,0,3,3.9,2.5,2.9,3.3,0,0.5,0.9,1.5,0.7,0,0,2.5,12,5.5,12.9,35.6,0.8,3.7,3.6,2.5
2016-17,2017,5,4.2,201705,MarylandEIP,0,0.2,1.7,0.1,1,0,0,0,0.1,0,0.4,0,0,0.6,3.3,2.7,2.8,6.9,0,0.8,0.5,0.7
2016-17,2017,6,6.8,201706,MarylandEIP,6.1,0,3.5,2.5,3.7,2.9,1.4,0.7,0.9,0.9,1.1,1.6,1.5,3.8,16.3,7.8,20.4,50.7,1.9,4,3.4,3.7
2016-17,2017,7,8.1,201707,MarylandEIP,0,2.3,8.2,3.7,3.5,0,1.3,0.6,1.4,2.4,1.6,1.3,1.3,6.3,12.3,8.3,21,11.2,1,5,3.8,4.7
2016-17,2017,8,10.9,201708,MarylandEIP,1.2,0.4,3.4,1.7,2.6,2.2,0.7,0.7,0.9,0.9,1.1,1.7,1.2,2.7,10.5,5.8,13.8,25.1,1.5,3,2.6,2.7
2016-17,2017,9,5.7,201709,MarylandEIP,1,0.5,3.5,1.7,2.6,2.1,0.6,0.8,0.9,0.9,1,1.4,1.1,2.9,11.4,6.4,15.2,26.9,1.3,3.2,2.7,2.9
2016-17,2017,10,4.2,201710,MarylandEIP,11.2,0,2.8,2,1.8,4.1,0.6,1.2,0.9,0.8,0.5,3.8,2.3,2.2,6.7,4.7,8.9,13.3,2.8,2,2,2.4
2016-17,2017,11,3.9,201711,MarylandEIP,0,0.6,4.3,3.2,3.9,5.4,0.5,1.3,2.1,2.4,2.9,3,1.8,3.4,11.2,5.9,13.3,29.3,2.8,4.2,4.1,3.5
2016-17,2017,12,4.8,201712,MarylandEIP,0,1.6,6.8,1.1,2.8,2.5,1.3,0.6,1,0.7,1.8,1.1,1.2,3.8,24.4,11.2,30.2,69.3,1.5,5.7,5.3,4.1
2016-17,2017,13,5.5,201713,MarylandEIP,0,0,3.6,2.8,2.2,2.6,1,0.9,0.6,0.6,0,0.9,0.9,2.4,9.1,6.5,8.4,23.9,1.4,2.9,2.5,2.6
2016-17,2017,14,3.3,201714,MarylandEIP,0,0,0,1.8,1.9,0,0,0,0.5,0,1.6,0,0,2.2,6.2,1,16.3,7.8,0,2.2,1.7,1.8
2016-17,2017,15,1.9,201715,MarylandEIP,0,0,2.3,1.3,2.9,0,0,1,0.6,0,0.7,1.1,0.6,1.6,11.4,8.2,18.5,10.7,0.4,3.2,2.4,2.9
2016-17,2017,16,1.3,201716,MarylandEIP,0,0.5,1.7,0.4,0.6,1,0,0,0.1,0,0.2,0,0,0.4,3.7,2.7,2.8,9.6,0.3,0.8,0.6,0.8
2016-17,2017,17,0.5,201717,MarylandEIP,6.1,0.8,4.7,1.7,2,1.7,0.5,0.4,1,0.5,2.1,0.8,0.6,2.2,12.3,5.4,17,38,0.9,3.1,2.3,2.9
2017-18,2017,40,0.3,201740,MarylandEIP,0,0,3.3,1.9,4.3,0,0,1.8,1.7,2.4,0.8,0,0,3.6,13.5,6.3,6.3,52.4,0,4.7,3.6,3.9
2017-18,2017,41,0.2,201741,MarylandEIP,2.9,1,3.7,1.2,2.8,2.7,0.5,0.7,0.8,0.7,1.3,1.2,0.9,2.9,11.8,6.8,13.5,31.4,1.4,3.3,3,2.7
2017-18,2017,42,0.2,201742,MarylandEIP,2.6,1,3.9,1.2,2.9,2.5,0.6,0.8,1,0.9,1.5,1.2,0.9,3.1,12.7,7.2,14.6,34.5,1.4,3.6,3.2,2.9
2017-18,2017,43,0.4,201743,MarylandEIP,0,1.7,3.1,0.8,2.4,3.7,1.2,1.2,1.1,0.8,1.2,2.8,2,1.9,9.5,6.9,11.6,19.9,2.5,2.5,2.7,2.3
2017-18,2017,44,0.3,201744,MarylandEIP,0,2.9,5.3,2.6,4.7,4.8,0.5,1.1,1.3,1.1,1.7,0.8,0.7,6.7,16.6,8.5,18.6,47.5,1.8,5.6,4.8,4.7
2017-18,2017,45,0.1,201745,MarylandEIP,13.6,1.6,5.9,2.1,4.6,3,0.8,1,1.2,0.7,2.1,2.5,1.7,5.8,28,15,29.3,80.3,2.1,7,7.4,4.3
2017-18,2017,46,0.2,201746,MarylandEIP,1.3,0,0,0.6,1.4,1.3,0,0,0.4,0.6,0.7,0,0,1.2,3.4,2.4,5,4,0.3,1.2,1.2,0.8
2017-18,2017,47,0.3,201747,MarylandEIP,0,0,3.6,1.8,3.2,9.3,2.7,0,0,0,0,1.3,2,2.2,11.9,4.9,16.3,31.3,3.9,3.1,2.5,4.1
2017-18,2017,48,0.7,201748,MarylandEIP,0,3,2.3,3.8,2.5,4.9,0,1,1.5,1.5,2.2,0,0,2.1,7.8,5.5,12.9,7.1,1.3,3,2.7,2.5
2017-18,2017,49,1.2,201749,MarylandEIP,0,0.4,1.4,0.5,0.8,1,0,0.2,0.2,0.3,0.2,0,0,0.4,3.3,1.7,4.2,8.3,0.3,0.8,0.8,0.6
2017-18,2017,50,1.4,201750,MarylandEIP,0,1.6,2.3,1.6,2.4,2.9,0,0.4,0.6,0.7,0.8,1.6,0.9,3.8,10.5,7.8,17,10.1,1.4,3,2.3,2.9
2017-18,2017,51,2.2,201751,MarylandEIP,0,0,6.5,1.9,1.6,0,0,0,0.7,0.8,1.6,0,0,2.7,10,2.1,14.7,29.9,0,3.2,2.8,2.2
2017-18,2017,52,3.7,201752,MarylandEIP,4.1,1,3.7,1.3,2.7,2.2,0.6,0.5,0.9,1,1.4,1.4,1,3.2,10.6,6,13.7,25.1,1.3,3.2,2.9,2.6
2017-18,2018,1,5.9,201801,MarylandEIP,4.2,1,3.6,1.3,2.6,2,0.6,0.6,1,1,1.4,1.4,1,3.3,10.6,6.2,13.5,25,1.3,3.2,2.9,2.6
2017-18,2018,2,6.2,201802,MarylandEIP,0,0.7,2.4,2,1.6,3.7,1.5,0.4,0.6,1,0.5,2.8,2.2,1.3,6.9,4.4,8,19.9,2.6,1.7,2.2,1.6
2017-18,2018,3,7.1,201803,MarylandEIP,12.2,2.9,6.9,1.3,5.5,2.4,1,1.8,3.1,3.7,4,1.3,1.1,6.6,17.4,9.7,23.9,36.6,1.5,6.7,6.1,4.9
2017-18,2018,4,9.5,201804,MarylandEIP,18.2,3.3,4.6,4.2,4.6,3.5,1.3,1,1.4,0.2,3.4,1.8,1.6,6.8,25.4,12,35.7,62,2.1,6.9,5.6,6
2017-18,2018,5,9.8,201805,MarylandEIP,2.6,0,0,1.1,1.2,1.3,0,0,0.2,0.6,0,0,0,2.4,4.3,5.7,1.7,4,0.3,1.6,0.8,1.9
2017-18,2018,6,10,201806,MarylandEIP,0,2.3,1.2,0,3.2,1.9,0,0.6,0.9,0.8,1.6,1.3,0.7,1.8,11.9,6.8,6.1,43,1,3.5,3,2.9
2017-18,2018,7,9.3,201807,MarylandEIP,0,0,4.7,2.5,2.5,1.6,0,0,0.9,2.2,0.7,3.3,1.7,3.7,6.8,2.7,7.4,21.4,1.7,2.9,3.6,1.6
2017-18,2018,8,8.6,201808,MarylandEIP,0,0.9,1.7,0.3,0.8,1.5,0,0,0.1,0.2,0.2,0.4,0.2,0.7,3.5,1.7,4.9,8.3,0.6,0.9,0.9,0.7
2017-18,2018,9,4.5,201809,MarylandEIP,6.1,0,2.9,1.6,1.5,2.9,0,0.2,0.5,0.5,0.8,0.4,0.2,1.4,8.1,3.9,11.3,22.8,0.9,1.9,1.8,1.6
2017-18,2018,10,3.1,201810,MarylandEIP,0,2.3,10.6,1.9,5.2,3.9,0,1.2,1.7,0,3.9,2.5,1.3,5,20.6,4.2,37.9,48.6,1.9,6.5,6.1,5.1
2017-18,2018,11,3.3,201811,MarylandEIP,1.7,0.9,2.5,0.8,2,1.8,0.2,0.5,0.6,0.6,0.7,0.6,0.4,1.8,8.8,4.5,11.8,21.8,0.8,2.3,2.1,1.8
2017-18,2018,12,2.9,201812,MarylandEIP,1.6,0.9,2.6,0.8,2,1.7,0.2,0.5,0.7,0.7,0.9,0.6,0.5,2,8.8,4.3,11.7,23.6,0.8,2.4,2.2,1.9
2017-18,2018,13,3.2,201813,MarylandEIP,0,0.7,1.4,0.6,1,3,0,0.7,0.6,0.7,0.3,1,0.5,1.2,3.7,2.2,6.2,6.6,1.2,1.2,1.6,0.8
2017-18,2018,14,2.7,201814,MarylandEIP,0,0.6,4,2.6,3.2,2.4,1.5,1.1,0.9,0.5,0.9,1.3,1.4,2.8,13.6,8.9,12.4,36.6,1.6,3.8,3.2,3.5
2017-18,2018,15,1.7,201815,MarylandEIP,0,1.6,3.9,1.1,2.7,2,0,0.4,0.7,0.9,0.8,0.4,0.2,2.3,20.4,10.7,24.7,52.9,0.7,4.5,3.8,3.3
2017-18,2018,16,2,201816,MarylandEIP,2.6,0,0,0.2,0.8,0,0,0.5,0.6,0.6,0.7,0,0,0.8,1,0,3.4,0,0,0.7,0.5,0.6
2017-18,2018,17,1.1,201817,MarylandEIP,0,2.3,1.2,0,2.6,0,0,0,0.7,0.8,1.6,0,0,1.8,9.6,4.9,10.2,27.4,0,2.9,1.7,2.9
2018-19,2018,40,0,201840,MarylandEIP,0,0,3.1,2.5,2.1,0,1.2,1,1.1,2.2,0,0,0.6,1.6,7.8,4.5,14.8,7.1,0.4,2.7,2.2,2.2
2018-19,2018,41,0.1,201841,MarylandEIP,0,0.4,0.6,0,0.8,0,0,0,0.1,0,0.2,0,0,0.6,2.7,2,3.5,4.1,0,0.6,0.7,0.3
2018-19,2018,42,0.1,201842,MarylandEIP,0,0,1.2,1.2,1.1,1.7,0,0,0.3,0.5,0.5,0.8,0.4,1.4,5.4,3.9,5.7,12.7,0.8,1.4,1.5,1
2018-19,2018,43,0,201843,MarylandEIP,43.5,0,7.4,0.6,3.2,0,0,0,0.7,0.8,1.6,0,0,4.5,12.3,8.3,8.4,33.7,0,4.2,4.4,2.2
2018-19,2018,44,0.1,201844,MarylandEIP,1.7,0.5,1.5,0.5,1.5,1,0.3,0.2,0.3,0.3,0.5,0.6,0.5,1.5,6.2,3.3,7.1,17.3,0.6,1.6,1.6,1.2
2018-19,2018,45,0.1,201845,MarylandEIP,1.6,0.5,1.5,0.5,1.4,0.9,0.2,0.2,0.3,0.3,0.5,0.6,0.5,1.5,6.3,3.7,7,17,0.6,1.7,1.7,1.2
2018-19,2018,46,0.2,201846,MarylandEIP,0,0,0.5,0.4,0.6,1.1,0,0.3,0.2,0,0.3,0.5,0.3,0.8,1.6,1.5,1.8,2.2,0.5,0.6,0.8,0.3
2018-19,2018,47,0.1,201847,MarylandEIP,0,0.6,2.2,0.6,2,1.2,1,0,0.2,0.3,0.3,0.4,0.7,2.5,7.7,3.4,10.6,20.1,0.8,2.2,1.9,1.9
2018-19,2018,48,0.4,201848,MarylandEIP,0,1.6,2.3,0.5,1.8,1.5,0.4,0.6,0.5,0.5,0.5,1.4,1,2.2,13.6,5.6,14.7,45.6,1.1,3.2,2.9,2.5
2018-19,2018,49,0.3,201849,MarylandEIP,1.3,0,0,0.5,1.6,1.3,0,0,0.4,0,1.4,0,0,0,4.3,2.4,3.4,16,0.3,1.1,1.2,0.6
2018-19,2018,50,0.4,201850,MarylandEIP,0,0,1.2,0,2.2,1.9,2.7,0,0.7,0.8,1.6,1.3,2,0.9,6.8,4.9,2,23.4,1.9,2,2.3,1.8
2018-19,2018,51,0.5,201851,MarylandEIP,0,3,3.9,2.5,2.2,0,0,1,0.9,0.7,0.7,2.2,1.1,1.6,10.9,4.5,18.5,21.4,0.8,3.2,3.1,2.3
2018-19,2018,52,0.8,201852,MarylandEIP,0,0.2,1.1,0.3,0.7,1,0,0,0.1,0.2,0.2,0,0,0.9,1.6,1,2.1,2.8,0.3,0.5,0.5,0.5
2018-19,2019,1,1.5,201901,MarylandEIP,6.1,0.8,2.3,0.6,1.2,2.3,0.5,0,0.1,0,0.3,1.2,0.9,1.4,4.5,2,9.1,7.6,1.3,1.1,1,1.2
2018-19,2019,2,1.4,201902,MarylandEIP,0,0,3.3,3.1,3.3,0,0,0.6,0.5,0,0.8,0,0,4.1,12.9,6.3,23.1,18.7,0,4.1,3.4,3
2018-19,2019,3,1.4,201903,MarylandEIP,0.6,0.3,1.1,0.5,1.1,0.9,0.1,0.2,0.2,0.1,0.3,0.6,0.4,1.3,3.9,2,5.8,8.7,0.5,1.1,1,1
2018-19,2019,4,1.9,201904,MarylandEIP,0.5,0.3,1.1,0.5,1,0.9,0.1,0.3,0.3,0.2,0.3,0.6,0.4,1.2,3.9,2,5.6,8.8,0.5,1.1,1,1
2018-19,2019,5,3.2,201905,MarylandEIP,0,0,0.4,0,0.3,0,0.3,0.1,0.2,0.2,0.2,0.3,0.3,0.7,0.7,0.4,0.9,2.2,0.2,0.4,0.4,0.2
2018-19,2019,6,4.5,201906,MarylandEIP,0,0,1.6,0,1.5,0.6,0,0.2,0.3,0.3,0.3,0.4,0.2,1.6,5.5,4.2,8,5.5,0.3,1.6,1.2,1.4
2018-19,2019,7,4.5,201907,MarylandEIP,0,0.8,1.3,0,1.1,1,0,0.2,0.4,0,1,0.7,0.4,1.8,5.3,2.6,5.5,16.4,0.6,1.6,1.5,1.2
2018-19,2019,8,5.4,201908,MarylandEIP,0,0,3.6,0.6,1,2.6,0,0.5,0.4,0,0.7,0.9,0.5,0.4,1.9,0,1.7,12,1,0.7,0.6,1
2018-19,2019,9,5.3,201909,MarylandEIP,0,0,1.2,0,1.6,0,0,0,0,0,0,1.3,0.7,2.7,5.1,2,8.2,11.7,0.5,1.8,1.5,1.6
2018-19,2019,10,7.6,201910,MarylandEIP,0,0,3.1,2.5,0.9,0,0,1,0.9,1.5,0,2.2,1.1,0,5.2,3.6,5.5,10.7,0.8,1.6,1.7,1.1
2018-19,2019,11,7.5,201911,MarylandEIP,0,0.3,0.6,0.3,0.7,0.5,0,0.2,0.1,0,0.2,0,0,0.4,2.7,1.7,2.8,6.9,0.1,0.6,0.7,0.4
2018-19,2019,12,5.8,201912,MarylandEIP,0,0,0,0.2,1,1.7,0,0,0.2,0.2,0.3,0.8,0.4,1.2,2.7,2.4,0,10.1,0.8,0.8,0.7,0.9
2018-19,2019,13,5.1,201913,MarylandEIP,0,0,0.8,0.6,1.7,0,0,0,0.9,0,3.1,0,0,1.4,4.7,1,4.2,18.7,0,1.8,1.3,1.6
2018-19,2019,14,3.4,201914,MarylandEIP,0,0.4,0.4,0.3,0.7,0.4,0.2,0.1,0.2,0.1,0.4,0.1,0.2,0.7,2.4,1.5,1.9,8,0.2,0.7,0.6,0.7
2018-19,2019,15,3,201915,MarylandEIP,0,0.3,0.6,0.3,0.7,0.4,0.1,0.1,0.2,0.2,0.4,0.2,0.2,0.8,2.5,1.4,2.2,8.2,0.2,0.8,0.6,0.7
2018-19,2019,16,1.3,201916,MarylandEIP,0,0,0.4,0.2,0.1,0,0.3,0,0.2,0.2,0.5,0,0.1,0.3,0.7,0.7,0.9,0,0.1,0.3,0.1,0.4
2018-19,2019,17,0.9,201917,MarylandEIP,0,0,0.4,0.6,0.7,0,0,0.4,0.3,0.3,0,0,0,0.5,2.2,0.4,1.8,11,0,0.7,0.4,0.7
2019-20,2019,40,0.1,201940,MarylandEIP,0,0.8,0,0,0.7,1,0.4,0,0,0,0,0.4,0.4,1.5,3,2.6,0.9,9.1,0.6,0.9,0.7,0.9
2019-20,2019,41,0,201941,MarylandEIP,0,0,0,0.3,0.2,0,0,0.9,0.4,0,0,0,0,0.4,0,0,0,0,0,0.3,0.5,0
2019-20,2019,42,0.3,201942,MarylandEIP,0,2.3,0,0,0.8,0,0,0,0,0,0,0,0,0.4,4,1,4.1,15.6,0,1,0.8,0.8
2019-20,2019,43,0.1,201943,MarylandEIP,0,3,1.6,2.5,1,0,0,0,0.4,0.7,0.7,0,0,1.2,4.7,3.6,9.2,0,0,1.6,0.9,1.6
2019-20,2019,44,0.1,201944,MarylandEIP,0,0,0,0.4,0,0,0,0,0.1,0.2,0,0,0,0.1,1.1,0.6,1.3,2.7,0,0.3,0.2,0.2
2019-20,2019,45,0,201945,MarylandEIP,0,0,0,0,0.2,0,0,0.2,0.1,0,0,0,0,0,0.6,0.5,1.1,0,0,0.1,0.1,0.1
2019-20,2019,46,0.1,201946,MarylandEIP,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.6,0,2,0,0,0.1,0.2,0
2019-20,2019,47,0.3,201947,MarylandEIP,0,0,0.2,0.1,0.1,0,0,0,0.1,0.1,0,0,0,0.1,0.4,0.2,0.9,0.7,0,0.1,0.1,0.1
2019-20,2019,48,0.8,201948,MarylandEIP,0,0,0.2,0.1,0.1,0.1,0,0,0.1,0.1,0,0,0,0.1,0.4,0.2,0.8,0.6,0,0.1,0.1,0.1
2019-20,2019,49,0.8,201949,MarylandEIP,0,0,0.2,0,0,0,0,0.1,0.2,0.3,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
2019-20,2019,50,1.1,201950,MarylandEIP,0,0,0.6,0,0.2,0,0,0,0.1,0.3,0,0.4,0.2,0.5,0.7,0.4,0.9,1.8,0.2,0.3,0.4,0.2
2019-20,2019,51,2,201951,MarylandEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,2019,52,4.5,201952,MarylandEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1.6,0,0,0.1,0,0.2
2019-20,2020,1,6.5,202001,MarylandEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,2020,2,5.3,202002,MarylandEIP,0,0,0,0,0.3,0,0,0,0.2,0.7,0,0,0,0.4,0.5,0,1.8,0,0,0.3,0.3,0.2
2019-20,2020,3,6.1,202003,MarylandEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.3,0,4,0,0.2,0.2,0.1
2019-20,2020,4,6.2,202004,MarylandEIP,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.6,0,1.1,2.6,0,0.1,0.1,0.1
2019-20,2020,5,8.3,202005,MarylandEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,2020,6,7.9,202006,MarylandEIP,0,0.1,0.1,0,0.1,0.1,0,0,0,0,0.1,0,0,0.1,0.5,0.2,0.5,1.6,0,0.1,0.1,0.1
2019-20,2020,7,6.4,202007,MarylandEIP,0,0.1,0.1,0,0,0.1,0,0,0,0,0.1,0.1,0,0.1,0.5,0.2,0.5,1.6,0,0.1,0.1,0.1
2019-20,2020,8,5.2,202008,MarylandEIP,0,0,0.1,0,0.1,0,0,0,0.2,0.2,0.3,0,0,0.3,0.2,0.3,0,0,0,0.2,0.2,0.1
2019-20,2020,9,5,202009,MarylandEIP,0,0.6,0.1,0,0.3,0,0,0,0,0,0,0,0,0.4,1,0,2.6,1.8,0,0.3,0.2,0.2
2019-20,2020,10,3.8,202010,MarylandEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1.8,0,0,0.1,0
2019-20,2020,11,3.3,202011,MarylandEIP,0,0,0,0.2,0,1.3,0,0,0,0,0,0,0,0,0.5,0,1.6,0,0.3,0.1,0,0.3
2019-20,2020,12,1.2,202012,MarylandEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.9,0,0,0,0.1,0.2,0
2019-20,2020,13,0.4,202013,MarylandEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,2020,14,0.1,202014,MarylandEIP,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,2.6,0.6,2.7,10.7,0,0.6,0.5,0.4
2019-20,2020,15,0.1,202015,MarylandEIP,0,0,1.1,0.2,0.3,0,0,0,0.2,0.7,0,0.4,0.2,0.2,2,1.4,2.2,5.1,0.2,0.5,0.4,0.5
2019-20,2020,16,0.1,202016,MarylandEIP,0,0,0,0.6,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0.1,0.2,0
2019-20,2020,17,0.1,202017,MarylandEIP,1.1,0.2,0.3,0.1,0.2,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,1.1,0.5,1.6,2.6,0.1,0.3,0.2,0.3
2021-22,2021,40,0,202140,MarylandEIP,1,0.2,0.3,0.1,0.2,0.1,0,0.1,0.1,0.1,0.1,0.1,0,0.2,1.1,0.6,1.6,2.2,0.1,0.3,0.2,0.2
2021-22,2021,41,0.1,202141,MarylandEIP,0,0,0.4,0,0.5,0,0,0.1,0.2,0,0.3,0,0,0,1.1,0.3,2.5,2.2,0,0.3,0.2,0.2
2021-22,2021,42,0,202142,MarylandEIP,0,0,0.4,0,0.2,0,0,0.4,0.2,0,0,0,0,0.2,0.7,0.4,1.7,0,0,0.3,0.2,0.2
2021-22,2021,43,0,202143,MarylandEIP,0,0.4,0,0,0.2,0.5,0,0.2,0.1,0,0,0,0,0.2,0.5,0.4,0.9,0,0.1,0.2,0.1,0.2
2021-22,2021,44,0.1,202144,MarylandEIP,2.3,0,0,0.3,0,1.3,0,0.5,0.4,0.6,0,0.9,0.5,0,1.4,0.8,3.3,0,0.7,0.5,0.3,0.8
2021-22,2021,45,0,202145,MarylandEIP,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1,0,0.2
2021-22,2021,46,0,202146,MarylandEIP,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.5,0.9,0,0,0,0.1,0.2,0
2021-22,2021,47,0.1,202147,MarylandEIP,0,0.6,0.6,0,0.5,0,0,0,0.1,0.2,0,0,0,0.9,2.4,1.6,4.7,1.3,0,0.7,0.6,0.5
2021-22,2021,48,0.3,202148,MarylandEIP,6.1,0,0,0.3,0.3,0,0,0,0.1,0,0.3,0,0,0.8,1.2,1.4,1.1,0,0,0.4,0.5,0.1
2021-22,2021,49,0.8,202149,MarylandEIP,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.6,0,2,0,0,0.1,0.2,0
2021-22,2021,50,0.8,202150,MarylandEIP,0.5,0.3,0.2,0.2,0.2,0.1,0,0,0.1,0,0.1,0,0,0.4,1,0.8,1.2,1.2,0.1,0.3,0.3,0.2
2021-22,2021,51,0.8,202151,MarylandEIP,0.5,0.3,0.2,0.2,0.2,0.1,0,0,0,0,0.1,0,0,0.3,0.9,0.8,1,1,0.1,0.3,0.3,0.2
2021-22,2021,52,1,202152,MarylandEIP,0,0,0.1,0.2,0,0,0,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0
2021-22,2022,1,0.8,202201,MarylandEIP,0,0,0.4,0.6,0.4,0.6,0,0,0.1,0,0.3,0,0,0.9,0.7,1.2,0,0,0.2,0.4,0.3,0.5
2021-22,2022,2,0.3,202202,MarylandEIP,0,0,0.6,0,0.1,0,0,0,0,0,0,0,0,0,1.2,1.2,0,3.6,0,0.2,0.3,0.1
2021-22,2022,3,0.1,202203,MarylandEIP,0,0,0,0,0.2,0,0,0,0,0,0,0.9,0.5,0,0.9,0.8,0,4,0.3,0.2,0,0.5
2021-22,2022,4,0.1,202204,MarylandEIP,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.5,0,2,0,0,0.1,0.2,0
2021-22,2022,5,0.1,202205,MarylandEIP,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.1,0.2,0
2021-22,2022,6,0.2,202206,MarylandEIP,0,0.4,0.3,0.5,0.4,0.5,0.4,0.2,0.1,0.2,0,0,0.2,0.3,1.7,1.3,0.7,5.3,0.3,0.4,0.4,0.4
2021-22,2022,7,0.3,202207,MarylandEIP,0,0,1.1,0.8,0.7,0.6,0,0.4,0.4,0.4,0.3,1.2,0.6,0.4,2.3,0.9,3.3,7.7,0.6,0.7,0.9,0.5
2021-22,2022,8,0.4,202208,MarylandEIP,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,1.1,1,0,3.6,0,0.2,0.2,0.2
2021-22,2022,9,0.4,202209,MarylandEIP,0,0.3,0.4,0.5,0.3,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,1,0.5,1.3,2.6,0.2,0.4,0.3,0.3
2021-22,2022,10,0.4,202210,MarylandEIP,0,0.2,0.3,0.5,0.3,0.3,0,0.2,0.1,0.1,0.1,0.2,0.1,0.3,0.9,0.5,1.2,2.4,0.2,0.3,0.3,0.3
2021-22,2022,11,0.3,202211,MarylandEIP,0,0,0.2,0,0.3,0,0,0,0.1,0.2,0.2,0,0,0.4,0.7,0,2.5,0,0,0.3,0.3,0.1
2021-22,2022,12,0.5,202212,MarylandEIP,0,0.6,0.6,0,0.1,0,0,0,0.1,0,0.3,0.4,0.2,0.5,0.7,0.4,1.7,0,0.2,0.3,0.3,0.2
2021-22,2022,13,0.8,202213,MarylandEIP,0,0,0,0,0.1,0,0,0.2,0.1,0,0,0,0,0.3,0.2,0.4,0,0,0,0.2,0.2,0.1
2021-22,2022,14,1.1,202214,MarylandEIP,0,0,0,0.9,0.2,1.3,0,0.5,0.4,0.6,0,0,0,0,0.9,0,1.6,4,0.3,0.4,0.3,0.5
2021-22,2022,15,1.1,202215,MarylandEIP,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1,0.2,0
2021-22,2022,16,0.9,202216,MarylandEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022,17,0.8,202217,MarylandEIP,0,0.4,1.4,0.4,0.5,0,0,0,0.3,0.5,0.6,0.4,0.2,0.3,2.4,1.6,1.3,8,0.1,0.7,0.6,0.6
2022-23,2022,40,0.4,202240,MarylandEIP,0,0,1.1,0.2,0.8,0.6,0.5,0.2,0.1,0,0,0.8,0.6,1,2.9,1.4,4.4,7.7,0.6,0.8,1.1,0.4
2022-23,2022,41,0.5,202241,MarylandEIP,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,1.1,0,4,0,0,0.2,0.4,0
2022-23,2022,42,1.3,202242,MarylandEIP,0,0.2,0.3,0.2,0.3,0.2,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.5,1.2,0.8,1.5,2.8,0.1,0.4,0.4,0.4
2022-23,2022,43,3.5,202243,MarylandEIP,0,0.2,0.3,0.2,0.3,0.2,0,0.1,0.1,0.1,0.2,0.2,0.1,0.5,1.2,0.7,1.5,3,0.1,0.4,0.4,0.3
2022-23,2022,44,4.6,202244,MarylandEIP,0,0,0.1,0.2,0,0,0,0.1,0.2,0.2,0.2,0,0,0.1,0.7,0.3,0.8,2.2,0,0.2,0.1,0.2
2022-23,2022,45,5.7,202245,MarylandEIP,0,0,0.2,0,0.1,0.6,0,0.2,0.1,0,0,0,0,0,0.2,0,0,1.8,0.2,0.1,0.1,0.1
